Station,Date,On or Off,Time,Passenger
온천장,20190330,승차,7,524
온천장,20190330,승차,8,933
온천장,20190330,승차,9,1002
온천장,20190330,승차,10,1071
온천장,20190330,승차,11,1135
온천장,20190330,승차,12,1315
온천장,20190330,승차,13,1468
온천장,20190330,승차,14,1328
온천장,20190330,승차,15,1288
온천장,20190330,승차,16,1243
온천장,20190330,승차,17,1202
온천장,20190330,승차,18,1244
온천장,20190330,승차,19,805
온천장,20190330,승차,20,682
온천장,20190330,승차,21,593
온천장,20190330,승차,22,395
온천장,20190330,승차,23,208
온천장,20190330,하차,6,370
온천장,20190330,하차,7,340
온천장,20190330,하차,8,622
온천장,20190330,하차,9,792
온천장,20190330,하차,10,955
온천장,20190330,하차,11,1150
온천장,20190330,하차,12,1125
온천장,20190330,하차,13,1258
온천장,20190330,하차,14,1280
온천장,20190330,하차,15,1515
온천장,20190330,하차,16,1558
온천장,20190330,하차,17,1539
온천장,20190330,하차,18,1529
온천장,20190330,하차,19,989
온천장,20190330,하차,20,885
온천장,20190330,하차,21,767
온천장,20190330,하차,22,672
온천장,20190330,하차,23,433
온천장,20190331,승차,6,272
온천장,20190331,승차,7,362
온천장,20190331,승차,8,602
온천장,20190331,승차,9,875
온천장,20190331,승차,10,1006
온천장,20190331,승차,11,942
온천장,20190331,승차,12,1102
온천장,20190331,승차,13,1224
온천장,20190331,승차,14,1179
온천장,20190331,승차,15,1257
온천장,20190331,승차,16,1242
온천장,20190331,승차,17,1022
온천장,20190331,승차,18,830
온천장,20190331,승차,19,734
온천장,20190331,승차,20,553
온천장,20190331,승차,21,421
온천장,20190331,승차,22,248
온천장,20190331,승차,23,110
온천장,20190331,하차,6,393
온천장,20190331,하차,7,307
온천장,20190331,하차,8,574
온천장,20190331,하차,9,851
온천장,20190331,하차,10,1103
온천장,20190331,하차,11,919
온천장,20190331,하차,12,818
온천장,20190331,하차,13,1124
온천장,20190331,하차,14,1122
온천장,20190331,하차,15,1067
온천장,20190331,하차,16,1191
온천장,20190331,하차,17,1133
온천장,20190331,하차,18,1031
온천장,20190331,하차,19,874
온천장,20190331,하차,20,688
온천장,20190331,하차,21,587
온천장,20190331,하차,22,491
온천장,20190331,하차,23,274
부산대,20190301,승차,6,201
부산대,20190301,승차,7,260
부산대,20190301,승차,8,456
부산대,20190301,승차,9,564
부산대,20190301,승차,10,603
부산대,20190301,승차,11,760
부산대,20190301,승차,12,925
부산대,20190301,승차,13,1060
부산대,20190301,승차,14,1124
부산대,20190301,승차,15,1277
부산대,20190301,승차,16,1531
부산대,20190301,승차,17,1717
부산대,20190301,승차,18,1580
부산대,20190301,승차,19,1269
부산대,20190301,승차,20,1092
부산대,20190301,승차,21,1206
부산대,20190301,승차,22,1067
부산대,20190301,승차,23,627
부산대,20190301,하차,6,134
부산대,20190301,하차,7,242
부산대,20190301,하차,8,484
부산대,20190301,하차,9,627
부산대,20190301,하차,10,827
부산대,20190301,하차,11,1123
부산대,20190301,하차,12,1618
부산대,20190301,하차,13,1547
부산대,20190301,하차,14,1578
부산대,20190301,하차,15,1557
부산대,20190301,하차,16,1553
부산대,20190301,하차,17,1692
부산대,20190301,하차,18,1527
부산대,20190301,하차,19,1129
부산대,20190301,하차,20,881
부산대,20190301,하차,21,686
부산대,20190301,하차,22,471
부산대,20190301,하차,23,369
부산대,20190302,승차,6,181
부산대,20190302,승차,7,251
부산대,20190302,승차,8,498
부산대,20190302,승차,9,631
부산대,20190302,승차,10,646
부산대,20190302,승차,11,744
부산대,20190302,승차,12,985
부산대,20190302,승차,13,1019
부산대,20190302,승차,14,1094
부산대,20190302,승차,15,1199
부산대,20190302,승차,16,1427
부산대,20190302,승차,17,1541
부산대,20190302,승차,18,1445
부산대,20190302,승차,19,1119
부산대,20190302,승차,20,975
부산대,20190302,승차,21,1057
부산대,20190302,승차,22,986
부산대,20190302,승차,23,562
부산대,20190302,하차,6,113
부산대,20190302,하차,7,178
부산대,20190302,하차,8,356
부산대,20190302,하차,9,590
부산대,20190302,하차,10,791
부산대,20190302,하차,11,996
부산대,20190302,하차,12,1496
부산대,20190302,하차,13,1670
부산대,20190302,하차,14,1574
부산대,20190302,하차,15,1540
부산대,20190302,하차,16,1543
부산대,20190302,하차,17,1588
부산대,20190302,하차,18,1503
부산대,20190302,하차,19,1212
부산대,20190302,하차,20,838
부산대,20190302,하차,21,740
부산대,20190302,하차,22,456
부산대,20190302,하차,23,424
부산대,20190303,승차,6,114
부산대,20190303,승차,7,189
부산대,20190303,승차,8,387
부산대,20190303,승차,9,487
부산대,20190303,승차,10,539
부산대,20190303,승차,11,611
부산대,20190303,승차,12,664
부산대,20190303,승차,13,898
부산대,20190303,승차,14,950
부산대,20190303,승차,15,1219
부산대,20190303,승차,16,1235
부산대,20190303,승차,17,1264
부산대,20190303,승차,18,1138
부산대,20190303,승차,19,930
부산대,20190303,승차,20,853
부산대,20190303,승차,21,892
부산대,20190303,승차,22,770
부산대,20190303,승차,23,379
부산대,20190303,하차,6,93
부산대,20190303,하차,7,109
부산대,20190303,하차,8,193
부산대,20190303,하차,9,439
부산대,20190303,하차,10,602
부산대,20190303,하차,11,937
부산대,20190303,하차,12,1179
부산대,20190303,하차,13,1274
부산대,20190303,하차,14,1384
부산대,20190303,하차,15,1479
부산대,20190303,하차,16,1547
부산대,20190303,하차,17,1397
부산대,20190303,하차,18,1148
부산대,20190303,하차,19,872
부산대,20190303,하차,20,698
부산대,20190303,하차,21,598
부산대,20190303,하차,22,420
부산대,20190303,하차,23,313
부산대,20190304,승차,6,336
부산대,20190304,승차,7,942
부산대,20190304,승차,8,1357
부산대,20190304,승차,9,831
부산대,20190304,승차,10,699
부산대,20190304,승차,11,744
부산대,20190304,승차,12,848
부산대,20190304,승차,13,994
부산대,20190304,승차,14,1217
부산대,20190304,승차,15,1463
부산대,20190304,승차,16,1913
부산대,20190304,승차,17,2006
부산대,20190304,승차,18,2136
부산대,20190304,승차,19,1371
부산대,20190304,승차,20,1195
부산대,20190304,승차,21,1411
부산대,20190304,승차,22,1248
부산대,20190304,승차,23,680
부산대,20190304,하차,6,158
부산대,20190304,하차,7,519
부산대,20190304,하차,8,2625
부산대,20190304,하차,9,2123
부산대,20190304,하차,10,1837
부산대,20190304,하차,11,1173
부산대,20190304,하차,12,1345
부산대,20190304,하차,13,1414
부산대,20190304,하차,14,1133
부산대,20190304,하차,15,1143
부산대,20190304,하차,16,1600
부산대,20190304,하차,17,1868
부산대,20190304,하차,18,2347
부산대,20190304,하차,19,1294
부산대,20190304,하차,20,745
부산대,20190304,하차,21,663
부산대,20190304,하차,22,467
부산대,20190304,하차,23,354
부산대,20190305,승차,6,317
부산대,20190305,승차,7,995
부산대,20190305,승차,8,1443
부산대,20190305,승차,9,894
부산대,20190305,승차,10,679
부산대,20190305,승차,11,692
부산대,20190305,승차,12,897
부산대,20190305,승차,13,936
부산대,20190305,승차,14,1016
부산대,20190305,승차,15,1340
부산대,20190305,승차,16,1996
부산대,20190305,승차,17,2078
부산대,20190305,승차,18,2148
부산대,20190305,승차,19,1243
부산대,20190305,승차,20,1217
부산대,20190305,승차,21,1428
부산대,20190305,승차,22,1053
부산대,20190305,승차,23,557
부산대,20190305,하차,6,153
부산대,20190305,하차,7,514
부산대,20190305,하차,8,2843
부산대,20190305,하차,9,2028
부산대,20190305,하차,10,1727
부산대,20190305,하차,11,1092
부산대,20190305,하차,12,1335
부산대,20190305,하차,13,1201
부산대,20190305,하차,14,1094
부산대,20190305,하차,15,1071
부산대,20190305,하차,16,1515
부산대,20190305,하차,17,1889
부산대,20190305,하차,18,2244
부산대,20190305,하차,19,1394
부산대,20190305,하차,20,816
부산대,20190305,하차,21,634
부산대,20190305,하차,22,493
부산대,20190305,하차,23,335
부산대,20190306,승차,6,316
부산대,20190306,승차,7,948
부산대,20190306,승차,8,1399
부산대,20190306,승차,9,848
부산대,20190306,승차,10,591
부산대,20190306,승차,11,665
부산대,20190306,승차,12,852
부산대,20190306,승차,13,887
부산대,20190306,승차,14,944
부산대,20190306,승차,15,1188
부산대,20190306,승차,16,1874
부산대,20190306,승차,17,1706
부산대,20190306,승차,18,2373
부산대,20190306,승차,19,1381
부산대,20190306,승차,20,1094
부산대,20190306,승차,21,1357
부산대,20190306,승차,22,1183
부산대,20190306,승차,23,607
부산대,20190306,하차,6,143
부산대,20190306,하차,7,490
부산대,20190306,하차,8,2682
부산대,20190306,하차,9,1946
부산대,20190306,하차,10,1771
부산대,20190306,하차,11,1117
부산대,20190306,하차,12,1108
부산대,20190306,하차,13,1146
부산대,20190306,하차,14,1017
부산대,20190306,하차,15,994
부산대,20190306,하차,16,1464
부산대,20190306,하차,17,1839
부산대,20190306,하차,18,2340
부산대,20190306,하차,19,1341
부산대,20190306,하차,20,781
부산대,20190306,하차,21,624
부산대,20190306,하차,22,545
부산대,20190306,하차,23,360
부산대,20190307,승차,6,308
부산대,20190307,승차,7,1023
부산대,20190307,승차,8,1420
부산대,20190307,승차,9,941
부산대,20190307,승차,10,700
부산대,20190307,승차,11,694
부산대,20190307,승차,12,852
부산대,20190307,승차,13,1051
부산대,20190307,승차,14,1070
부산대,20190307,승차,15,1272
부산대,20190307,승차,16,1830
부산대,20190307,승차,17,2014
부산대,20190307,승차,18,2236
부산대,20190307,승차,19,1336
부산대,20190307,승차,20,1263
부산대,20190307,승차,21,1547
부산대,20190307,승차,22,1309
부산대,20190307,승차,23,961
부산대,20190307,하차,6,147
부산대,20190307,하차,7,499
부산대,20190307,하차,8,2883
부산대,20190307,하차,9,1936
부산대,20190307,하차,10,1696
부산대,20190307,하차,11,1157
부산대,20190307,하차,12,1201
부산대,20190307,하차,13,1363
부산대,20190307,하차,14,1201
부산대,20190307,하차,15,1190
부산대,20190307,하차,16,1441
부산대,20190307,하차,17,2052
부산대,20190307,하차,18,2457
부산대,20190307,하차,19,1388
부산대,20190307,하차,20,863
부산대,20190307,하차,21,706
부산대,20190307,하차,22,577
부산대,20190307,하차,23,412
부산대,20190308,승차,6,328
부산대,20190308,승차,7,988
부산대,20190308,승차,8,1403
부산대,20190308,승차,9,892
부산대,20190308,승차,10,757
부산대,20190308,승차,11,902
부산대,20190308,승차,12,1072
부산대,20190308,승차,13,1170
부산대,20190308,승차,14,1184
부산대,20190308,승차,15,1316
부산대,20190308,승차,16,1670
부산대,20190308,승차,17,1827
부산대,20190308,승차,18,2170
부산대,20190308,승차,19,1446
부산대,20190308,승차,20,1162
부산대,20190308,승차,21,1492
부산대,20190308,승차,22,1373
부산대,20190308,승차,23,949
부산대,20190308,하차,6,157
부산대,20190308,하차,7,488
부산대,20190308,하차,8,1969
부산대,20190308,하차,9,1612
부산대,20190308,하차,10,1195
부산대,20190308,하차,11,966
부산대,20190308,하차,12,1357
부산대,20190308,하차,13,1285
부산대,20190308,하차,14,1295
부산대,20190308,하차,15,1305
부산대,20190308,하차,16,1715
부산대,20190308,하차,17,1981
부산대,20190308,하차,18,2360
부산대,20190308,하차,19,1730
부산대,20190308,하차,20,997
부산대,20190308,하차,21,819
부산대,20190308,하차,22,564
부산대,20190308,하차,23,526
부산대,20190309,승차,6,227
부산대,20190309,승차,7,317
부산대,20190309,승차,8,662
부산대,20190309,승차,9,771
부산대,20190309,승차,10,777
부산대,20190309,승차,11,886
부산대,20190309,승차,12,1090
부산대,20190309,승차,13,1192
부산대,20190309,승차,14,1338
부산대,20190309,승차,15,1308
부산대,20190309,승차,16,1546
부산대,20190309,승차,17,1647
부산대,20190309,승차,18,1621
부산대,20190309,승차,19,1249
부산대,20190309,승차,20,1001
부산대,20190309,승차,21,1246
부산대,20190309,승차,22,1129
부산대,20190309,승차,23,641
부산대,20190309,하차,6,125
부산대,20190309,하차,7,212
부산대,20190309,하차,8,484
부산대,20190309,하차,9,852
부산대,20190309,하차,10,900
부산대,20190309,하차,11,1049
부산대,20190309,하차,12,1582
부산대,20190309,하차,13,1648
부산대,20190309,하차,14,1611
부산대,20190309,하차,15,1642
부산대,20190309,하차,16,1530
부산대,20190309,하차,17,1747
부산대,20190309,하차,18,1727
부산대,20190309,하차,19,1274
부산대,20190309,하차,20,916
부산대,20190309,하차,21,752
부산대,20190309,하차,22,577
부산대,20190309,하차,23,469
부산대,20190310,승차,6,117
부산대,20190310,승차,7,169
부산대,20190310,승차,8,298
부산대,20190310,승차,9,410
부산대,20190310,승차,10,425
부산대,20190310,승차,11,455
부산대,20190310,승차,12,627
부산대,20190310,승차,13,687
부산대,20190310,승차,14,730
부산대,20190310,승차,15,737
부산대,20190310,승차,16,917
부산대,20190310,승차,17,1052
부산대,20190310,승차,18,953
부산대,20190310,승차,19,842
부산대,20190310,승차,20,758
부산대,20190310,승차,21,759
부산대,20190310,승차,22,657
부산대,20190310,승차,23,375
부산대,20190310,하차,6,76
부산대,20190310,하차,7,79
부산대,20190310,하차,8,197
부산대,20190310,하차,9,431
부산대,20190310,하차,10,482
부산대,20190310,하차,11,708
부산대,20190310,하차,12,970
부산대,20190310,하차,13,1058
부산대,20190310,하차,14,1103
부산대,20190310,하차,15,1041
부산대,20190310,하차,16,1077
부산대,20190310,하차,17,1145
부산대,20190310,하차,18,1028
부산대,20190310,하차,19,793
부산대,20190310,하차,20,697
부산대,20190310,하차,21,585
부산대,20190310,하차,22,399
부산대,20190310,하차,23,252
부산대,20190311,승차,6,333
부산대,20190311,승차,7,1030
부산대,20190311,승차,8,1402
부산대,20190311,승차,9,869
부산대,20190311,승차,10,715
부산대,20190311,승차,11,717
부산대,20190311,승차,12,885
부산대,20190311,승차,13,1027
부산대,20190311,승차,14,891
부산대,20190311,승차,15,1258
부산대,20190311,승차,16,1833
부산대,20190311,승차,17,1845
부산대,20190311,승차,18,2279
부산대,20190311,승차,19,1325
부산대,20190311,승차,20,1210
부산대,20190311,승차,21,1440
부산대,20190311,승차,22,1172
부산대,20190311,승차,23,728
부산대,20190311,하차,6,165
부산대,20190311,하차,7,519
부산대,20190311,하차,8,2723
부산대,20190311,하차,9,2029
부산대,20190311,하차,10,1824
부산대,20190311,하차,11,1195
부산대,20190311,하차,12,1217
부산대,20190311,하차,13,1254
부산대,20190311,하차,14,1005
부산대,20190311,하차,15,1026
부산대,20190311,하차,16,1414
부산대,20190311,하차,17,1910
부산대,20190311,하차,18,2275
부산대,20190311,하차,19,1515
부산대,20190311,하차,20,843
부산대,20190311,하차,21,681
부산대,20190311,하차,22,502
부산대,20190311,하차,23,321
부산대,20190312,승차,6,326
부산대,20190312,승차,7,1000
부산대,20190312,승차,8,1357
부산대,20190312,승차,9,952
부산대,20190312,승차,10,674
부산대,20190312,승차,11,755
부산대,20190312,승차,12,893
부산대,20190312,승차,13,944
부산대,20190312,승차,14,901
부산대,20190312,승차,15,1215
부산대,20190312,승차,16,2056
부산대,20190312,승차,17,1906
부산대,20190312,승차,18,2374
부산대,20190312,승차,19,1269
부산대,20190312,승차,20,1377
부산대,20190312,승차,21,1588
부산대,20190312,승차,22,1193
부산대,20190312,승차,23,727
부산대,20190312,하차,6,146
부산대,20190312,하차,7,493
부산대,20190312,하차,8,2797
부산대,20190312,하차,9,2046
부산대,20190312,하차,10,1738
부산대,20190312,하차,11,1242
부산대,20190312,하차,12,1276
부산대,20190312,하차,13,1263
부산대,20190312,하차,14,1072
부산대,20190312,하차,15,1086
부산대,20190312,하차,16,1394
부산대,20190312,하차,17,1910
부산대,20190312,하차,18,2466
부산대,20190312,하차,19,1391
부산대,20190312,하차,20,831
부산대,20190312,하차,21,644
부산대,20190312,하차,22,522
부산대,20190312,하차,23,360
부산대,20190313,승차,6,327
부산대,20190313,승차,7,988
부산대,20190313,승차,8,1365
부산대,20190313,승차,9,876
부산대,20190313,승차,10,632
부산대,20190313,승차,11,652
부산대,20190313,승차,12,908
부산대,20190313,승차,13,869
부산대,20190313,승차,14,915
부산대,20190313,승차,15,1211
부산대,20190313,승차,16,1893
부산대,20190313,승차,17,1804
부산대,20190313,승차,18,2226
부산대,20190313,승차,19,1368
부산대,20190313,승차,20,1112
부산대,20190313,승차,21,1445
부산대,20190313,승차,22,1333
부산대,20190313,승차,23,758
부산대,20190313,하차,6,156
부산대,20190313,하차,7,444
부산대,20190313,하차,8,2691
부산대,20190313,하차,9,1872
부산대,20190313,하차,10,1769
부산대,20190313,하차,11,1112
부산대,20190313,하차,12,1199
부산대,20190313,하차,13,1258
부산대,20190313,하차,14,1066
부산대,20190313,하차,15,1010
부산대,20190313,하차,16,1290
부산대,20190313,하차,17,1777
부산대,20190313,하차,18,2312
부산대,20190313,하차,19,1473
부산대,20190313,하차,20,827
부산대,20190313,하차,21,639
부산대,20190313,하차,22,531
부산대,20190313,하차,23,391
부산대,20190314,승차,6,324
부산대,20190314,승차,7,980
부산대,20190314,승차,8,1371
부산대,20190314,승차,9,915
부산대,20190314,승차,10,657
부산대,20190314,승차,11,660
부산대,20190314,승차,12,828
부산대,20190314,승차,13,910
부산대,20190314,승차,14,928
부산대,20190314,승차,15,1268
부산대,20190314,승차,16,1827
부산대,20190314,승차,17,1974
부산대,20190314,승차,18,2226
부산대,20190314,승차,19,1326
부산대,20190314,승차,20,1239
부산대,20190314,승차,21,1664
부산대,20190314,승차,22,1460
부산대,20190314,승차,23,912
부산대,20190314,하차,6,123
부산대,20190314,하차,7,499
부산대,20190314,하차,8,2818
부산대,20190314,하차,9,1944
부산대,20190314,하차,10,1746
부산대,20190314,하차,11,1077
부산대,20190314,하차,12,1155
부산대,20190314,하차,13,1276
부산대,20190314,하차,14,1078
부산대,20190314,하차,15,1009
부산대,20190314,하차,16,1416
부산대,20190314,하차,17,1900
부산대,20190314,하차,18,2561
부산대,20190314,하차,19,1579
부산대,20190314,하차,20,933
부산대,20190314,하차,21,728
부산대,20190314,하차,22,550
부산대,20190314,하차,23,421
부산대,20190315,승차,6,301
부산대,20190315,승차,7,992
부산대,20190315,승차,8,1320
부산대,20190315,승차,9,837
부산대,20190315,승차,10,713
부산대,20190315,승차,11,795
부산대,20190315,승차,12,1055
부산대,20190315,승차,13,1184
부산대,20190315,승차,14,1355
부산대,20190315,승차,15,1430
부산대,20190315,승차,16,1902
부산대,20190315,승차,17,1872
부산대,20190315,승차,18,2038
부산대,20190315,승차,19,1247
부산대,20190315,승차,20,1092
부산대,20190315,승차,21,1427
부산대,20190315,승차,22,1168
부산대,20190315,승차,23,837
부산대,20190315,하차,6,169
부산대,20190315,하차,7,473
부산대,20190315,하차,8,1884
부산대,20190315,하차,9,1658
부산대,20190315,하차,10,1305
부산대,20190315,하차,11,896
부산대,20190315,하차,12,1344
부산대,20190315,하차,13,1458
부산대,20190315,하차,14,1114
부산대,20190315,하차,15,1159
부산대,20190315,하차,16,1593
부산대,20190315,하차,17,1902
부산대,20190315,하차,18,2405
부산대,20190315,하차,19,1546
부산대,20190315,하차,20,930
부산대,20190315,하차,21,751
부산대,20190315,하차,22,550
부산대,20190315,하차,23,444
부산대,20190316,승차,6,238
부산대,20190316,승차,7,296
부산대,20190316,승차,8,627
부산대,20190316,승차,9,682
부산대,20190316,승차,10,750
부산대,20190316,승차,11,937
부산대,20190316,승차,12,1080
부산대,20190316,승차,13,1375
부산대,20190316,승차,14,1206
부산대,20190316,승차,15,1246
부산대,20190316,승차,16,1431
부산대,20190316,승차,17,1641
부산대,20190316,승차,18,1577
부산대,20190316,승차,19,1228
부산대,20190316,승차,20,1021
부산대,20190316,승차,21,1042
부산대,20190316,승차,22,1091
부산대,20190316,승차,23,631
부산대,20190316,하차,6,198
부산대,20190316,하차,7,238
부산대,20190316,하차,8,509
부산대,20190316,하차,9,793
부산대,20190316,하차,10,901
부산대,20190316,하차,11,981
부산대,20190316,하차,12,1562
부산대,20190316,하차,13,1689
부산대,20190316,하차,14,1554
부산대,20190316,하차,15,1501
부산대,20190316,하차,16,1665
부산대,20190316,하차,17,1828
부산대,20190316,하차,18,1676
부산대,20190316,하차,19,1311
부산대,20190316,하차,20,841
부산대,20190316,하차,21,684
부산대,20190316,하차,22,549
부산대,20190316,하차,23,417
부산대,20190317,승차,6,149
부산대,20190317,승차,7,218
부산대,20190317,승차,8,334
부산대,20190317,승차,9,570
부산대,20190317,승차,10,595
부산대,20190317,승차,11,605
부산대,20190317,승차,12,686
부산대,20190317,승차,13,874
부산대,20190317,승차,14,934
부산대,20190317,승차,15,948
부산대,20190317,승차,16,1141
부산대,20190317,승차,17,1340
부산대,20190317,승차,18,1220
부산대,20190317,승차,19,957
부산대,20190317,승차,20,918
부산대,20190317,승차,21,949
부산대,20190317,승차,22,749
부산대,20190317,승차,23,452
부산대,20190317,하차,6,101
부산대,20190317,하차,7,124
부산대,20190317,하차,8,236
부산대,20190317,하차,9,466
부산대,20190317,하차,10,605
부산대,20190317,하차,11,906
부산대,20190317,하차,12,1123
부산대,20190317,하차,13,1375
부산대,20190317,하차,14,1433
부산대,20190317,하차,15,1312
부산대,20190317,하차,16,1429
부산대,20190317,하차,17,1471
부산대,20190317,하차,18,1369
부산대,20190317,하차,19,959
부산대,20190317,하차,20,782
부산대,20190317,하차,21,713
부산대,20190317,하차,22,465
부산대,20190317,하차,23,370
부산대,20190318,승차,6,335
부산대,20190318,승차,7,1034
부산대,20190318,승차,8,1431
부산대,20190318,승차,9,869
부산대,20190318,승차,10,699
부산대,20190318,승차,11,693
부산대,20190318,승차,12,787
부산대,20190318,승차,13,867
부산대,20190318,승차,14,938
부산대,20190318,승차,15,1188
부산대,20190318,승차,16,1635
부산대,20190318,승차,17,1807
부산대,20190318,승차,18,2175
부산대,20190318,승차,19,1258
부산대,20190318,승차,20,1128
부산대,20190318,승차,21,1348
부산대,20190318,승차,22,1190
부산대,20190318,승차,23,661
부산대,20190318,하차,6,144
부산대,20190318,하차,7,478
부산대,20190318,하차,8,2650
부산대,20190318,하차,9,2014
부산대,20190318,하차,10,1867
부산대,20190318,하차,11,1112
부산대,20190318,하차,12,1221
부산대,20190318,하차,13,1264
부산대,20190318,하차,14,997
부산대,20190318,하차,15,1004
부산대,20190318,하차,16,1273
부산대,20190318,하차,17,1766
부산대,20190318,하차,18,2320
부산대,20190318,하차,19,1302
부산대,20190318,하차,20,804
부산대,20190318,하차,21,592
부산대,20190318,하차,22,447
부산대,20190318,하차,23,347
부산대,20190319,승차,6,322
부산대,20190319,승차,7,1014
부산대,20190319,승차,8,1326
부산대,20190319,승차,9,960
부산대,20190319,승차,10,629
부산대,20190319,승차,11,692
부산대,20190319,승차,12,920
부산대,20190319,승차,13,991
부산대,20190319,승차,14,952
부산대,20190319,승차,15,1151
부산대,20190319,승차,16,1827
부산대,20190319,승차,17,1899
부산대,20190319,승차,18,2303
부산대,20190319,승차,19,1358
부산대,20190319,승차,20,1134
부산대,20190319,승차,21,1517
부산대,20190319,승차,22,1202
부산대,20190319,승차,23,735
부산대,20190319,하차,6,160
부산대,20190319,하차,7,480
부산대,20190319,하차,8,2815
부산대,20190319,하차,9,1944
부산대,20190319,하차,10,1687
부산대,20190319,하차,11,1199
부산대,20190319,하차,12,1284
부산대,20190319,하차,13,1147
부산대,20190319,하차,14,991
부산대,20190319,하차,15,966
부산대,20190319,하차,16,1282
부산대,20190319,하차,17,1839
부산대,20190319,하차,18,2422
부산대,20190319,하차,19,1364
부산대,20190319,하차,20,824
부산대,20190319,하차,21,715
부산대,20190319,하차,22,560
부산대,20190319,하차,23,354
부산대,20190320,승차,6,344
부산대,20190320,승차,7,1018
부산대,20190320,승차,8,1352
부산대,20190320,승차,9,844
부산대,20190320,승차,10,684
부산대,20190320,승차,11,723
부산대,20190320,승차,12,877
부산대,20190320,승차,13,835
부산대,20190320,승차,14,899
부산대,20190320,승차,15,1175
부산대,20190320,승차,16,1774
부산대,20190320,승차,17,1761
부산대,20190320,승차,18,2128
부산대,20190320,승차,19,1164
부산대,20190320,승차,20,994
부산대,20190320,승차,21,1335
부산대,20190320,승차,22,1119
부산대,20190320,승차,23,661
부산대,20190320,하차,6,156
부산대,20190320,하차,7,509
부산대,20190320,하차,8,2647
부산대,20190320,하차,9,1845
부산대,20190320,하차,10,1751
부산대,20190320,하차,11,1050
부산대,20190320,하차,12,1185
부산대,20190320,하차,13,1271
부산대,20190320,하차,14,996
부산대,20190320,하차,15,1041
부산대,20190320,하차,16,1252
부산대,20190320,하차,17,1730
부산대,20190320,하차,18,2149
부산대,20190320,하차,19,1127
부산대,20190320,하차,20,743
부산대,20190320,하차,21,601
부산대,20190320,하차,22,445
부산대,20190320,하차,23,377
부산대,20190321,승차,6,308
부산대,20190321,승차,7,988
부산대,20190321,승차,8,1426
부산대,20190321,승차,9,876
부산대,20190321,승차,10,638
부산대,20190321,승차,11,694
부산대,20190321,승차,12,855
부산대,20190321,승차,13,941
부산대,20190321,승차,14,961
부산대,20190321,승차,15,1106
부산대,20190321,승차,16,1854
부산대,20190321,승차,17,2006
부산대,20190321,승차,18,2271
부산대,20190321,승차,19,1251
부산대,20190321,승차,20,1171
부산대,20190321,승차,21,1482
부산대,20190321,승차,22,1370
부산대,20190321,승차,23,920
부산대,20190321,하차,6,164
부산대,20190321,하차,7,453
부산대,20190321,하차,8,2739
부산대,20190321,하차,9,1774
부산대,20190321,하차,10,1695
부산대,20190321,하차,11,1137
부산대,20190321,하차,12,1271
부산대,20190321,하차,13,1334
부산대,20190321,하차,14,1032
부산대,20190321,하차,15,1017
부산대,20190321,하차,16,1266
부산대,20190321,하차,17,1930
부산대,20190321,하차,18,2491
부산대,20190321,하차,19,1381
부산대,20190321,하차,20,860
부산대,20190321,하차,21,793
부산대,20190321,하차,22,562
부산대,20190321,하차,23,427
부산대,20190322,승차,6,346
부산대,20190322,승차,7,985
부산대,20190322,승차,8,1412
부산대,20190322,승차,9,878
부산대,20190322,승차,10,749
부산대,20190322,승차,11,919
부산대,20190322,승차,12,1194
부산대,20190322,승차,13,1170
부산대,20190322,승차,14,1308
부산대,20190322,승차,15,1509
부산대,20190322,승차,16,2034
부산대,20190322,승차,17,2060
부산대,20190322,승차,18,2297
부산대,20190322,승차,19,1419
부산대,20190322,승차,20,1163
부산대,20190322,승차,21,1363
부산대,20190322,승차,22,1283
부산대,20190322,승차,23,768
부산대,20190322,하차,6,153
부산대,20190322,하차,7,465
부산대,20190322,하차,8,1792
부산대,20190322,하차,9,1636
부산대,20190322,하차,10,1192
부산대,20190322,하차,11,988
부산대,20190322,하차,12,1402
부산대,20190322,하차,13,1464
부산대,20190322,하차,14,1205
부산대,20190322,하차,15,1291
부산대,20190322,하차,16,1584
부산대,20190322,하차,17,2163
부산대,20190322,하차,18,2531
부산대,20190322,하차,19,1592
부산대,20190322,하차,20,1050
부산대,20190322,하차,21,836
부산대,20190322,하차,22,689
부산대,20190322,하차,23,532
부산대,20190323,승차,6,221
부산대,20190323,승차,7,312
부산대,20190323,승차,8,647
부산대,20190323,승차,9,731
부산대,20190323,승차,10,722
부산대,20190323,승차,11,907
부산대,20190323,승차,12,1236
부산대,20190323,승차,13,1200
부산대,20190323,승차,14,1274
부산대,20190323,승차,15,1305
부산대,20190323,승차,16,1484
부산대,20190323,승차,17,1705
부산대,20190323,승차,18,1528
부산대,20190323,승차,19,1118
부산대,20190323,승차,20,1047
부산대,20190323,승차,21,1064
부산대,20190323,승차,22,1062
부산대,20190323,승차,23,637
부산대,20190323,하차,6,190
부산대,20190323,하차,7,218
부산대,20190323,하차,8,584
부산대,20190323,하차,9,927
부산대,20190323,하차,10,951
부산대,20190323,하차,11,1059
부산대,20190323,하차,12,1514
부산대,20190323,하차,13,1685
부산대,20190323,하차,14,1518
부산대,20190323,하차,15,1476
부산대,20190323,하차,16,1552
부산대,20190323,하차,17,1822
부산대,20190323,하차,18,1755
부산대,20190323,하차,19,1135
부산대,20190323,하차,20,885
부산대,20190323,하차,21,692
부산대,20190323,하차,22,485
부산대,20190323,하차,23,401
부산대,20190324,승차,6,165
